index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
19843,Stainless Steel Water Bottle - Green BB 498 2,"Kitchen, Garden & Pets",Storage & Accessories,DP,249.0,460.0,Water & Fridge Bottles,3.9,"This green coloured water bottle, made of stainless steel, is specially designed with a vacuum seal that prevents leakage. It is durable and lightweight. The slim design fits into most standard auto cup holders, making it perfect for long car rides and bags. The wide mouth of the bottle helps easy filling and also fits ice cubes.",249.0,249.0,45.869565217391305
19847,Stix,"Kitchen, Garden & Pets",Pet Food & Accessories,Jerhigh,240.0,240.0,Pet Meals & Treats,5.0,"Dog Treats with nutrional content for your dogs well being, ,",240.0,240.0,0.0
19850,Turn & Lock Set,"Kitchen, Garden & Pets",Steel Utensils,Asian,205.0,205.0,Steel Storage Containers,3.7,"Asian Turn & Lock is made from high-quality material. It has an airtight lid to keep your food fresh. These containers are multipurpose. These multipurpose containers are easy to use and clean. These don’t take up much space and are a perfect addition to your kitchen. These versatile set can be used for many things such as cereals, snacks, dry fruits, biscuits, spices, etc. These set of 4 containers comes with a spoon.",205.0,205.0,0.0
19861,Stainless Steel Lunch Box/Tiffin Set - Red BB 573 3,"Kitchen, Garden & Pets",Steel Utensils,Tedemei,409.0,425.0,Lunch Boxes,3.7,"Packing lunch for your loved ones made easy with this sky blue lunch box by Tedemei. Made of high-quality stainless steel on the inside, these lunch boxes are sturdy and durable and are easy to clean. The lunch box is airtight which helps in keeping the food fresh for long and maintain hygiene. It is a double-layer lunch box, which lets you pack solid and liquid food separately. The lunch box features convenient and sleek handle design making it easy to open the lid and lets you carry the lunch box with absolute ease. The modish and stylish looking lunch boxes will be admired by everyone.",409.0,409.0,3.7647058823529407
19877,"Better Home Super Tight Plastic Container - Printed, Assorted Colours","Kitchen, Garden & Pets",Storage & Accessories,JOYO,259.0,473.0,Containers Sets,4.2,These plastic containers can be used to store a variety of food products. The base has a distinguished checked design and the lids in assorted colours. They are available at highly economical prices.,259.0,259.0,45.2431289640592
19880,Ultra Alkaline Battery AA,"Kitchen, Garden & Pets",Appliances & Electricals,Duracell,127.0,160.0,Battery & Electrical,4.4,"Duracell offers a wide range of batteries to be used in electronics that require reliable power. Duracell Ultra AA batteries are alkaline batteries ideal for powering all your devices with extra performance for high drain devices. Duracell Ultra AA alkaline batteries have up to 100% More Power. Duracell AA alkaline batteries are engineered to deliver the power needed for household devices that are used on a daily basis. These batteries deliver the right level of power to fulfil nearly every electronic need and are very reliable and long-lasting.Benefits :Lasts up to 10 times longer vs Ordinary Zinc Carbon Batteries100% Checked against LeakageOperates over a wider range of temperatureProvides suitable power for devices like HP Toys, Flashlights, etc.",127.0,127.0,20.625
19892,Chai/100% Melamine Smart Coffee Mug Set - Yellow,"Kitchen, Garden & Pets",Crockery & Cutlery,Iveo ,659.0,818.0,"Cups, Mugs & Tumblers",2.7,"Iveo Coffee Mug is ideal for drinking refreshing beverages. It is ideal for tea, coffee and hot milk. This beautiful cup can be used as a gift item too. It is microwave, freezer and dishwasher safe. Made from Melamine, it is really durable and can be used on a daily basis.Iveo is one stop solution to all tableware requirements, the quality and style are sure to bring revolution in the segment, Designs are attuned to the latest trends and styles. Modern designs, convenience and cost friendly, the products have been rated one among the best and most premium in the market.",659.0,659.0,19.43765281173594
19893,Whiskas Adult Cat Food Tuna 7kg + SHEBA Complete Nutrition For Cats 85G,"Kitchen, Garden & Pets",Pet Food & Accessories,bb Combo,1700.0,1880.0,Pet Meals & Treats,4.3,"Product Features
• Wholesome, Complete Meal- Made From Real Tuna, Poultry, Wholegrain Cereals And Loads Of Added Nutrients, To Care For Your CatS Coat And Overall Well-Being 

• Crunchy, Munchy, Delicious Pockets- Packed With The Flavour Of Real Tuna, Having A Texture That Appeals To The Palate Of Your Feline, Making Meal Time Filling And Fun!

• High-Quality Ingredients- The Best Wholegrain Cereals (Corn, Rice, Wheat), Tuna, Poultry & Soy Bean Products To Provide Your Pet Cat With All The Nutrition It Needs To Lead A Healthy Long Life

• Develops The CatS Vital Systems- Healthy, Shiny Coat, Eyesight, Activity Levels, And A Healthy Inside, Through Omega 3 & 6, Fatty Acids, Zinc, Vitamin A, Taurine, Proteins, Fat & Minerals 

• Convenient And Cost-Effective- Easy To Serve And Store, Yet An Affordable, Complete Meal For Adult Cats

• Prevents Obesity- A Balanced Diet That Provides Feeding Guidelines To Prevent Overfeeding/Underfeeding And Ensures Little Tom Remains Fit!

• Spoils Them With Choice- Choose From Whiskas Wide Range Of Dry & Wet Prepared Pet Food That Cats Prefer And Cat Owners Rely Upon

• Backed By Research- Made With Love; Backed By Thorough Research Of The Renowned Waltham Centre For Pet Nutrition And Mars Petcare (The Makers Of Pedigree)
 Sheba Tuna Fillets and Whole Prawns will leave your cat asking for more. Its specially formulated for all adult cats and helps maintain their natural coat and heath. Your cat needs to have some specific nutrition in its diet to ensure a healthy growth. This food can be fortified with your cats daily diet to ensure optimal health.",1700.0,1700.0,9.574468085106384
19909,Dog Treats - Chicken & Calcium Bone,"Kitchen, Garden & Pets",Pet Food & Accessories,Chip Chops,195.0,195.0,Pet Meals & Treats,5.0,"With the goodness of calcium and chicken, this treat pack from Chip Chop is all about freshness and taste. Specially prepared to be highly digestible, it can be used as a snack or a reward.",195.0,195.0,0.0
19925,Organic vermicompost,"Kitchen, Garden & Pets",Gardening,Forgreen,249.0,249.0,Fertilizers & Pesticides,3.9,,249.0,249.0,0.0
19929,"Vegetable-Fruit String Chopper - 5 Blades With 1 Lassi/Whisk Blade, Green","Kitchen, Garden & Pets",Kitchen Accessories,Master,399.0,890.0,Choppers & Graters,3.3,"Master has been with you since ages and with every product promising to provide the best. Now presenting the all-new Master Handy vegetable chopper and cutter. Whether you want to prepare an amazing salad with assorted veggies or make a delicious vegetable recipe, this Master Handy Vegetable Chopper is the ideal kitchen gadget. Control the size by just controlling the number of pulls and an-slip silicone support in base. It comes with three stainless-steel blades that can cut everything from fruits to vegetables with ease. It also comes with a whisker for making your favourite flavoured lassies with ease.
Benefits:

String Chopper with sharpest
Wear-resistant triple blade
Anti-Slip Silicone Support in Base.",399.0,399.0,55.16853932584269
19930,"Glass Water Bottle With Round Base - Transparent, B1367","Kitchen, Garden & Pets",Storage & Accessories,BB Home,199.0,449.0,Water & Fridge Bottles,3.9,"A stylish solution for all your homebrews is this elegantly designed bottle. The bottle is designed using high-quality glass, which proves to be solid and offers great finishing. It features a seal cap with a long-neck design for an easier grip. You can store water, juices, brews and more. Keep your drinks fresh and preserve them for a long time.",199.0,199.0,55.67928730512249
19931,Cigarette  Ash Tray Round,"Kitchen, Garden & Pets",Crockery & Cutlery,Yujing,99.0,175.0,Glassware,4.4,"Excellent Quality Crystal Clear Glass, Easy to Handle, This Glass is made from High-Quality Material & Crafted in New Design for Easy Handling. A brand new unopened, unused and undamaged items in its original retail packing. These large round glass ashtrays are ideal for use both indoors and outdoors. Both stylish and practical, the ashtrays would look fantastic in any room within the home. Cigarette Holder Slots beautiful glass crystal ashtray square cut for home, office, club, bar etc comes with box beautiful showpiece suitable for smokers shining glass.
 Benefits:
1. Every piece is different and unique.
2. Perfect gift for cigar smokers - boyfriend, father, fiancé, husband and friends.
3. Beautiful and sturdy décor for outdoor patio, backyard, indoor desk and coffee table
4. : The inside bowl is shaped and deep enough, it prevents ashes from being blown out by the wind.",99.0,99.0,43.42857142857143
19945,Alkaline Battery E96/AAAA,"Kitchen, Garden & Pets",Appliances & Electricals,Energizer,90.0,99.0,Battery & Electrical,4.2,"The Energizer AAAA battery works in a variety of devices such as cameras, game controllers and more. 

Dependable power for Bluetooth® headsets, glucose and blood pressure monitors 
Cell size: AAAA/E96 
Type: Miniature Alkaline 
Volt: 1.5V",90.0,90.0,9.090909090909092
19951,Borosilicate Glass Baking Rectangular Storage With Red Lid 6 Cup,"Kitchen, Garden & Pets",Crockery & Cutlery,Pyrex,479.0,525.0,Glassware,4.8,"Pyrex Simply Store Size of 1.42 L It has a line of clear, low-thermal-expansion. The borosilicate glass used for laboratory and kitchenware. Pyrex products are microwave safe, are easy to clean up, are freezer safe, and dishwasher safe.Made in the USA",479.0,479.0,8.761904761904763
19953,"Steel Deep Dabba/Storage Container - No. 11, Ubha Russian","Kitchen, Garden & Pets",Steel Utensils,BB Home,219.0,299.0,Steel Storage Containers,3.7,"BB Home Ubha Dabba Plan Russian is a long cylindrical-shaped storage container, made of fine quality stainless steel that is durable and ideal for storing grains, snacks and other edibles. They are easy to clean and maintain. They add a great addition to your modular kitchen.",219.0,219.0,26.755852842809364
19958,"Stainless Steel Serving Spoon - No. 11, Silvera","Kitchen, Garden & Pets",Kitchen Accessories,Anjali,75.0,95.0,"Strainer, Ladle, Spatula",4.0,The neat and clean design of this elegant spoon makes it essential for your home. It is made to be durable and from high-quality stainless steel. This spoon will survive multiple wash cycles and not lose its shine. It is easy to use for serving foods.,75.0,75.0,21.052631578947366
19972,Vegetable & Fruit Cutter Dicer 12-In-1 - Green,"Kitchen, Garden & Pets",Kitchen Accessories,Anjali,499.0,1299.0,Choppers & Graters,3.3,"Large unbreakable container with rubber grip base which holds the device firmly in place, fastest, the safest and easiest way to chop or dice fruits and vegetables. The advanced push to the clean button which ensures easy and hygienic cleaning. The high-quality stainless steel blades for easy chopping, sharp pyramid-shaped cutting blade for efficient and smooth cutting. The large detachable container which can also be used to store vegetable and fruits in the refrigerator.
The package contents:

1 Plastic Container, 1 peeler, 1 safety holder, 1 masher & 1 handle with cleaning press
Blades: 1 dual, 2 slicers, 2 graters, 1 Juliane, blade die attachment",499.0,499.0,61.585835257890686
