index,product,category,sub_category,brand,sale_price,market_price,type,rating,description,rating_clean
23717,Ayurvedic Tea Masala - 21 Active Ingredients,Beverages,Tea,Kapiva Ayurveda,249.0,249.0,Exotic & Flavoured Tea,3.9,"HAND-PICKED ASSAM TEA LEAVES, CUT-TEAR-CURL (CTC): Our Masala Ayurvedic Tea is a black, pure tea made from high quality, hand-picked Assam tea leaves that undergo the cut-tear-curl manufacturing process. This process helps homogenise the flavour and retains the strong taste and aroma of the tea leaves. The herbs and spices used in this tea are sourced with utmost care so that only the best comes to your kitchen.AYURVEDIC HERBAL TEA: This herbal tea is loaded with many household spices that we commonly add to our tea like Ginger, Black Pepper, Cardamom and Star Anise. The unique infusion of Ayurvedic herbs in this tea like Brahmi, Ashwagandha, Turmeric and Tulsi act like energy boosters. Every sip of this tea unlocks many health benefits. The exotic blend of Ayurvedic herbs and spices makes this tea a healthy choice for tea lovers out there.INFUSED WITH HERBS AND SPICES: All spices work in synergy to strengthen the body's immunity levels. Black Pepper and Ginger help relieve sore throat and also boost your digestion. It also helps relieve acid reflux and speed up metabolism. Clove acts like an antioxidant that is heart-friendly and helps control cholesterol levels.AYURVEDIC HERBS LIKE ASHWAGANDHA: Ayurvedic herbs like Ashwagandha and Brahmi in this tea act like herbal stress relievers. They also help tackle anxiety and relieve pent-up fatigue built up due to the daily mundane chores. Turmeric and Tulsi's anti-inflammatory properties help fight common infections.START YOUR DAY WITH A PERFECT CUP OF TEA: Hot water, a spoonful of Masala Ayurvedic Tea and warm milk is a perfect fuel to either kickstart your mornings or revitalise your dull days. Our Teas do not contain any preservatives or artificial chemicals and are made with 100% natural, organically grown ingredients.",3.9
23719,Packaged Drinking Water,Beverages,Water,Aquafina,315.0,315.0,Packaged Water,4.3,Aquafinas 7step Hydro-7 purification system means pure water and perfect taste every time.,4.3
23761,"Radler - Non Alcoholic Malt Drink, Ginger & Lime",Beverages,Energy & Soft Drinks,Kingfisher,210.0,210.0,Non Alcoholic Drinks,4.2,"Kingfisher Radler is a refreshing, carbonated non-alcoholic drink but the word Radler has its origin in Germany. Originally Radlers are alcoholic but with preferences shifting and new lifestyle need of adult consumers, it took a path of low to no alcohol recipe.Kingfisher Radler has been crafted with utmost care keeping in mind a balance of Indian taste palette and their lifestyle needs. Natural ingredients like refreshing lemon juice and the natural lemon flavour are at the heart of all three variants currently launched under Kingfisher Radler. Along with that reduced percentage of natural sugar and high quality of brewed malt gives the final form to the product.Total calorie consumed will be 96 Kcal for a 300 ml can, which is 30% less than any popular carbonated soft drinks currently in the Indian market due to 30% less sugar content, keeping in mind the health-conscious young adults. This product is a 100% natural blend of fresh mint, a dash of lemon and a unique flavour of barley malts.",4.2
23804,Fruit Power Juice - Pineapple,Beverages,Fruit Juices & Drinks,Real,72.0,80.0,Juices,,"Real Pineapple is made of a whopping 75 per cent pineapple juice content for a strong healthy drink. Its unique digestive properties make for an ideal fruit beverage to accompany meals, no matter the season. A perfect fruit blend which can be consumed at any time of the day to keep your energy level on check.",
23823,Premium,Beverages,Tea,Tata Tea,442.0,520.0,Leaf & Dust Tea,4.2,"‘Chai’ is more than a cup of tea; rather it is an integral part of the culture and life of every Indian. While drinking chai is enjoyed across the country, the way people like their cup in India varies across regions. Tata Tea Premium- Desh ki Chai, sourced solely from India, understands these varying taste preferences and hence our tea experts have crafted a unique blend that ‘chai’ lovers across India will enjoy. Blended since 1985.",4.2
23893,Nutrition & Health Drink Royale - Chocolate,Beverages,"Health Drink, Supplement",Complan,299.0,299.0,Kids (5+Yrs),4.3,"Complan is a scientifically developed nutrition and health drink with clinically proven formula to give kids’ 2 times faster growth. This milk protein-based formula also supports immune function, helps brain development & functioning. Serve Complan to your kid two times a day as part of their daily balanced diet and help your children grow 2 times faster. Available in 4 delicious flavours - Royale Chocolate, Creamy Classic, Kesar Badam and Pista Badam.Complan is a nutrition and health drink with clinically proven formula to deliver 2 times faster growthContains 100% First Class ProteinContains 34 Vital Nutrients Nutrients like Vitamin A, E &C supports immune functionNutrients like Iodine, Iron, Vitamin B12 and Folic Acid helps Brain development and itâ€™s functioningNutrients like Sodium , Potassium & Chloride maintains fluid balance in the bodyCan be consumed with milk or water",4.3
23914,Slim Tea,Beverages,Tea,Desi Utthana,120.0,120.0,Leaf & Dust Tea,,Slim Tea is an all-natural premium green tea that contains a special collection of herbs that naturally burns calories. Drinking it twice a day gives a signal to your body to remove unwanted fat and start decomposing fat cells. It's an ideal drink for fitness lovers and gym-goers.,
23988,Mineral Water,Beverages,Water,Bisleri ,240.0,240.0,Packaged Water,4.1,Water from the purest sources is something that we all need. This is especially true when we are travelling. Bisleri understands your drinking water needs like none other. It has ensured that it caters to a wide network of places and people who can enjoy its pure and pristine product in various bottle sizes.,4.1
23989,Instant Coffee - Xtra,Beverages,Coffee,Continental,105.0,115.0,Instant Coffee,4.2,"Continental Xtra Instant Coffee gives you a authentic richness and freshness. A meticulous blend of 70% coffee and 30% Chicory. It creates a magic for the senses owing to its aroma, flavour and richness, giving you the much needed boost to take on any challenge throughout the day. Now savour the rich and long after taste with this strong cup of coffee. This smooth coffee mix is an excellent way to kick start the day. It is easy to make without any hassle.",4.2
24000,Cold Extracted Juice - Life,Beverages,Fruit Juices & Drinks,Raw Pressery,650.0,800.0,"Unsweetened, Cold Press",4.2,The goodness of berries mixed with fragrant pineapple and banana to you the ultimate Berry Delicious smoothie. You can't miss this one!,4.2
24005,Elaichi Tea,Beverages,Tea,Tetley,260.0,260.0,Tea Bags,4.3,Tetley Black Tea with natural elachi flavour,4.3
24037,3-In-1 Masala Chai,Beverages,Tea,Blendy,100.0,100.0,Leaf & Dust Tea,3.0,"Blendy masala chai is the perfect blend of natural tea leaves and handpicked Indian spices. With a rich taste, you will enjoy this 3-in-1 masala chai every evening, especially on wintry days.",3.0
24066,Indian Masala Chai,Beverages,Tea,Teamonk,239.4,399.0,Leaf & Dust Tea,5.0,"The finest of Assam tea leaves along with a heavenly combination of exotic Indian spices, producing a serene taste and an incomparable after taste experience. It is rich in giving strong and bold aroma and a dark red coloured brew. Added with India's favourite spices, pepper, nutmug, cardamom, cinnamon, ginger and clove, and plucked from the finest plantations of Assam, this tea represents a traditional Indian characteristic. Add a little milk/honey to complement your taste.",5.0
24142,Green Tea - Premium,Beverages,Tea,Society,200.0,200.0,Leaf & Dust Tea,4.2,"Society Tea Green - Premium suggests the very finest of the miracle potion. Its several health benefits and energizing taste makes this tea range perfect option of health conscious connoisseurs. The tea bushes here produce leaf with a higher quantum of antioxidants. These antioxidants assist to fight cancer, improve skin and counter achieves of free radicals that cause the aging of skin cells amongst other things.",4.2
24231,"Non-Alcoholic Beer Bottle - Malt Beverage, Peach Flavour",Beverages,Energy & Soft Drinks,Barbican ,99.0,99.0,Non Alcoholic Drinks,4.0,"A Peach flavoured (non-alcoholic) malt beverage. Barbican is made with the finest ingredients for a delicious taste. It's aromatic and the sparkling clean peach taste is perfect to refresh yourself in style. Popular among the youth, Barbican is one of the leading malt beverage brands in Saudi Arabia and is also produced in the UAE. Barbican is an alcohol-free beer with refreshing and fruity notes with a soft malty body resulting in brewing a great-tasting 0.0% alcohol beer.Benefits: It is a delicious and wonderfully refreshing malt beverage, as it is crafted with the finest ingredients. Along with being alcohol-free, easy to use and carry, it has a unique refreshing peach flavoured.",4.0
24267,"Non-Alcoholic Beer Bottle - Malt Beverage, Raspberry Flavour",Beverages,Energy & Soft Drinks,Barbican ,99.0,99.0,Non Alcoholic Drinks,,"A Raspberry flavoured (non-alcoholic) malt beverage. Barbican is made with the finest ingredients for a delicious taste. It's aromatic and the sparkling clean raspberry taste is perfect to refresh yourself in style. Popular among the youth, Barbican is one of the leading malt beverage brands in Saudi Arabia and is also produced in the UAE. Barbican is an alcohol-free beer with refreshing and fruity notes with a soft malty body resulting in brewing a great-tasting 0.0% alcohol beer.Benefits: It is a delicious and wonderfully refreshing malt beverage, as it is crafted with the finest ingredients. Along with being alcohol-free, easy to use and carry, it has a unique refreshing raspberry flavoured.",
24270,Organics Green Tea With Lemon,Beverages,Tea,18 Herbs,100.0,100.0,Green Tea,4.1,"18 herbs premium green tea with lemon is produced by a special process ensuring maximum retention of catechins, prime source of the desired antioxidant properties. Green tea with lemon can benefit your health and potentiate your weight-loss efforts as well.",4.1
24283,Juice - Sparkling Apple,Beverages,Energy & Soft Drinks,Appy ,98.6,116.0,Juices,4.3,"Appy Fizz sparkling Apple juice is carbonated. It contains vitamin A. It has a very tasty delicious taste. Appy Fizz is India's first-ever bright apple juice drink. It consists of sparkling apple juice, and is used as the basis for cocktails and is a well-liked drink with the youth.",4.3
